Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer_name,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Product Gender Segment,Delivery Gap,Delivery Performance
PAYMENT,6,2,15.81,97,Late delivery,1,24,Women's Apparel,Huntington Beach,USA,423,Mary Weber,Consumer,CA,3305 Foggy Vale,92646,5,Golf,33.68434525,-117.98526,LATAM,Brumado,Brasil,423,3,0.03,50,0.16,2,100,97,15.81,South America,Bahía,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class,Men,4,Delayed
PAYMENT,6,2,58.8,178.17,Late delivery,1,17,Cleats,Huntington Beach,USA,423,Mary Weber,Consumer,CA,3305 Foggy Vale,92646,4,Apparel,33.68434525,-117.98526,LATAM,Brumado,Brasil,423,1.8,0.01,59.99,0.33,3,179.97,178.17,58.8,South America,Bahía,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Second Class,Unisex/Other,4,Delayed
PAYMENT,2,2,16.89,191.97,Shipping on time,0,17,Cleats,Huntington Beach,USA,423,Mary Weber,Consumer,CA,3305 Foggy Vale,92646,4,Apparel,33.68434525,-117.98526,LATAM,Coyoacán,México,423,47.99,0.2,59.99,0.09,4,239.96,191.97,16.89,Central America,Distrito Federal,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Second Class,Unisex/Other,0,On-Time
PAYMENT,6,2,-55.69,247.5,Late delivery,1,24,Women's Apparel,Huntington Beach,USA,423,Mary Weber,Consumer,CA,3305 Foggy Vale,92646,5,Golf,33.68434525,-117.98526,LATAM,Brumado,Brasil,423,2.5,0.01,50,-0.23,5,250,247.5,-55.69,South America,Bahía,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class,Men,4,Delayed
PAYMENT,6,2,-42.74,189.95,Late delivery,1,29,Shop By Sport,Huntington Beach,USA,423,Mary Weber,Consumer,CA,3305 Foggy Vale,92646,5,Golf,33.68434525,-117.98526,LATAM,Brumado,Brasil,423,10,0.05,39.99,-0.23,5,199.95,189.95,-42.74,South America,Bahía,Pending_Payment,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,Women,4,Delayed
PAYMENT,6,2,-11.61,131.95,Late delivery,1,46,Indoor/Outdoor Games,Huntington Beach,USA,423,Mary Weber,Consumer,CA,3305 Foggy Vale,92646,7,Fan Shop,33.68434525,-117.98526,LATAM,Brumado,Brasil,423,17.99,0.12,49.98,-0.09,3,149.94,131.95,-11.61,South America,Bahía,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Second Class,Men,4,Delayed
TRANSFER,5,4,93.12,194,Late delivery,1,24,Women's Apparel,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,5,Golf,40.21802902,-77.1828537,Africa,Abu Kabir,Egipto,424,6,0.03,50,0.48,4,200,194,93.12,North Africa,Ash Sharqiyah,Processing,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,1,Delayed
CASH,5,4,21.99,49.98,Late delivery,1,35,Golf Gloves,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,6,Outdoors,40.21802902,-77.1828537,Europe,Foggia,Italia,424,0,0,24.99,0.44,2,49.98,49.98,21.99,Southern Europe,Apulia,Closed,Bag Boy Beverage Holder,24.99,Standard Class,Unisex/Other,1,Delayed
CASH,5,4,195.99,399.98,Late delivery,1,45,Fishing,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,7,Fan Shop,40.21802902,-77.1828537,Europe,Foggia,Italia,424,0,0,399.98,0.49,1,399.98,399.98,195.99,Southern Europe,Apulia,Closed,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,1,Delayed
CASH,5,4,56.44,117.58,Late delivery,1,17,Cleats,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,4,Apparel,40.21802902,-77.1828537,Europe,Foggia,Italia,424,2.4,0.02,59.99,0.48,2,119.98,117.58,56.44,Southern Europe,Apulia,Closed,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,1,Delayed
CASH,5,4,136.6,296.95,Late delivery,1,17,Cleats,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,4,Apparel,40.21802902,-77.1828537,Europe,Foggia,Italia,424,3,0.01,59.99,0.46,5,299.95,296.95,136.6,Southern Europe,Apulia,Closed,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,1,Delayed
DEBIT,2,2,-19,47.5,Shipping on time,0,24,Women's Apparel,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,5,Golf,40.21802902,-77.1828537,USCA,Port Arthur,Estados Unidos,424,2.5,0.05,50,-0.4,1,50,47.5,-19,US Center ,Texas,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class,Men,0,On-Time
DEBIT,2,4,15.45,33.59,Advance shipping,0,29,Shop By Sport,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,5,Golf,40.21802902,-77.1828537,Europe,Esbjerg,Dinamarca,424,6.4,0.16,39.99,0.46,1,39.99,33.59,15.45,Northern Europe,Dinamarca Meridional,Complete,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,Women,-2,Early
TRANSFER,5,4,55.41,163.93,Late delivery,1,46,Indoor/Outdoor Games,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,7,Fan Shop,40.21802902,-77.1828537,Africa,Abu Kabir,Egipto,424,35.99,0.18,49.98,0.34,4,199.92,163.93,55.41,North Africa,Ash Sharqiyah,Processing,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,1,Delayed
TRANSFER,2,1,-307.08,191.92,Late delivery,1,46,Indoor/Outdoor Games,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,7,Fan Shop,40.21802902,-77.1828537,LATAM,Cienfuegos,Cuba,424,8,0.04,49.98,-1.6,4,199.92,191.92,-307.08,Caribbean,Cienfuegos,Processing,O'Brien Men's Neoprene Life Vest,49.98,First Class,Men,1,Delayed
TRANSFER,2,1,31.62,93,Late delivery,1,24,Women's Apparel,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,5,Golf,40.21802902,-77.1828537,LATAM,Cienfuegos,Cuba,424,7,0.07,50,0.34,2,100,93,31.62,Caribbean,Cienfuegos,Processing,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,Men,1,Delayed
TRANSFER,2,1,54.07,159.96,Late delivery,1,29,Shop By Sport,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,5,Golf,40.21802902,-77.1828537,LATAM,Cienfuegos,Cuba,424,0,0,39.99,0.34,4,159.96,159.96,54.07,Caribbean,Cienfuegos,Processing,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,Women,1,Delayed
TRANSFER,2,1,59.39,158.36,Late delivery,1,29,Shop By Sport,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,5,Golf,40.21802902,-77.1828537,LATAM,Cienfuegos,Cuba,424,1.6,0.01,39.99,0.38,4,159.96,158.36,59.39,Caribbean,Cienfuegos,Processing,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,Women,1,Delayed
TRANSFER,5,4,4.58,114.39,Late delivery,1,18,Men's Footwear,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,4,Apparel,40.21802902,-77.1828537,Africa,Abu Kabir,Egipto,424,15.6,0.12,129.99,0.04,1,129.99,114.39,4.58,North Africa,Ash Sharqiyah,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,1,Delayed
TRANSFER,5,4,54.28,113.09,Late delivery,1,18,Men's Footwear,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,4,Apparel,40.21802902,-77.1828537,Africa,Abu Kabir,Egipto,424,16.9,0.13,129.99,0.48,1,129.99,113.09,54.28,North Africa,Ash Sharqiyah,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,1,Delayed
TRANSFER,5,4,35.91,110.49,Late delivery,1,18,Men's Footwear,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,4,Apparel,40.21802902,-77.1828537,Africa,Abu Kabir,Egipto,424,19.5,0.15,129.99,0.33,1,129.99,110.49,35.91,North Africa,Ash Sharqiyah,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,1,Delayed
CASH,5,4,7.08,37.49,Late delivery,1,46,Indoor/Outdoor Games,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,7,Fan Shop,40.21802902,-77.1828537,Europe,Foggia,Italia,424,12.5,0.25,49.98,0.19,1,49.98,37.49,7.08,Southern Europe,Apulia,Closed,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,1,Delayed
DEBIT,2,2,148.95,391.98,Shipping on time,0,45,Fishing,Carlisle,USA,424,Stephen Douglas,Consumer,PA,1111 Cotton Vista,17013,7,Fan Shop,40.21802902,-77.1828537,USCA,Port Arthur,Estados Unidos,424,8,0.02,399.98,0.38,1,399.98,391.98,148.95,US Center ,Texas,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,Men,0,On-Time
DEBIT,4,4,-10.57,43.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,5,Golf,18.22760201,-66.04357147,LATAM,San Pedro Sula,Honduras,425,6.5,0.13,50,-0.24,1,50,43.5,-10.57,Central America,Cortés,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
DEBIT,4,4,91.79,269.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,7,Fan Shop,18.22760201,-66.04357147,LATAM,San Pedro Sula,Honduras,425,30,0.1,299.98,0.34,1,299.98,269.98,91.79,Central America,Cortés,Complete,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,Women,0,On-Time
DEBIT,4,4,42.63,87,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,5,Golf,18.22760201,-66.04357147,LATAM,San Pedro Sula,Honduras,425,13,0.13,50,0.49,2,100,87,42.63,Central America,Cortés,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
DEBIT,4,4,34.35,74.68,Shipping on time,0,13,Electronics,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,3,Footwear,18.22760201,-66.04357147,Pacific Asia,Polatli,Turquía,425,15.3,0.17,44.99,0.46,2,89.98,74.68,34.35,West Asia,Ankara,Complete,Under Armour Men's Compression EV SL Slide,44.99,Standard Class,Men,0,On-Time
TRANSFER,2,1,2.09,34.78,Late delivery,1,32,Golf Apparel,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,6,Outdoors,18.22760201,-66.04357147,Europe,Roissy-en-Brie,Francia,425,5.2,0.13,19.99,0.06,2,39.98,34.78,2.09,Western Europe,Isla de Francia,Processing,Top Flite Women's 2014 XL Hybrid,19.99,First Class,Women,1,Delayed
DEBIT,4,4,45.63,135,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,5,Golf,18.22760201,-66.04357147,LATAM,San Pedro Sula,Honduras,425,15,0.1,50,0.34,3,150,135,45.63,Central America,Cortés,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
DEBIT,4,4,55.8,180,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,5,Golf,18.22760201,-66.04357147,LATAM,San Pedro Sula,Honduras,425,20,0.1,50,0.31,4,200,180,55.8,Central America,Cortés,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
DEBIT,4,4,98.84,201.72,Shipping on time,0,37,Electronics,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,6,Outdoors,18.22760201,-66.04357147,Pacific Asia,Polatli,Turquía,425,6.24,0.03,51.99,0.49,4,207.96,201.72,98.84,West Asia,Ankara,Complete,Titleist Pro V1x High Numbers Personalized Go,51.99,Standard Class,Unisex/Other,0,On-Time
DEBIT,4,4,44.19,169.96,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,5,Golf,18.22760201,-66.04357147,Pacific Asia,Polatli,Turquía,425,29.99,0.15,39.99,0.26,5,199.95,169.96,44.19,West Asia,Ankara,Complete,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,Women,0,On-Time
DEBIT,4,4,78.75,225,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,5,Golf,18.22760201,-66.04357147,USCA,New York City,Estados Unidos,425,25,0.1,50,0.35,5,250,225,78.75,East of USA,Nueva York,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
DEBIT,4,4,-35.2,175.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,7,Fan Shop,18.22760201,-66.04357147,USCA,New York City,Estados Unidos,425,24,0.12,199.99,-0.2,1,199.99,175.99,-35.2,East of USA,Nueva York,Complete,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,0,On-Time
PAYMENT,3,4,-139.19,173.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,7,Fan Shop,18.22760201,-66.04357147,USCA,Salem,Estados Unidos,425,26,0.13,199.99,-0.8,1,199.99,173.99,-139.19,South of  USA ,Virginia,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,-1,Early
TRANSFER,2,4,36.9,163.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,7,Fan Shop,18.22760201,-66.04357147,Pacific Asia,Ballarat,Australia,425,36,0.18,199.99,0.23,1,199.99,163.99,36.9,Oceania,Victoria,Processing,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,-2,Early
DEBIT,4,4,78.93,167.93,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,7,Fan Shop,18.22760201,-66.04357147,Pacific Asia,Polatli,Turquía,425,31.99,0.16,49.98,0.47,4,199.92,167.93,78.93,West Asia,Ankara,Complete,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,0,On-Time
TRANSFER,2,1,23.49,49.98,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,7,Fan Shop,18.22760201,-66.04357147,Europe,Roissy-en-Brie,Francia,425,0,0,49.98,0.47,1,49.98,49.98,23.49,Western Europe,Isla de Francia,Processing,O'Brien Men's Neoprene Life Vest,49.98,First Class,Men,1,Delayed
PAYMENT,3,4,12.67,143.98,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,4,Apparel,18.22760201,-66.04357147,USCA,Salem,Estados Unidos,425,35.99,0.2,59.99,0.09,3,179.97,143.98,12.67,South of  USA ,Virginia,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,-1,Early
TRANSFER,2,1,-64.34,98.99,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,3,Footwear,18.22760201,-66.04357147,Europe,Roissy-en-Brie,Francia,425,1,0.01,99.99,-0.65,1,99.99,98.99,-64.34,Western Europe,Isla de Francia,Processing,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,Men,1,Delayed
TRANSFER,2,1,117.58,239.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,425,Mary Sexton,Consumer,PR,7814 Old Glen,725,4,Apparel,18.22760201,-66.04357147,Europe,Roissy-en-Brie,Francia,425,59.99,0.2,59.99,0.49,5,299.95,239.96,117.58,Western Europe,Isla de Francia,Processing,Perfect Fitness Perfect Rip Deck,59.99,First Class,Unisex/Other,1,Delayed
DEBIT,2,4,61.48,122.95,Advance shipping,0,46,Indoor/Outdoor Games,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,7,Fan Shop,41.15262985,-73.94875336,Europe,Paris,Francia,426,26.99,0.18,49.98,0.5,3,149.94,122.95,61.48,Western Europe,Isla de Francia,Complete,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,-2,Early
DEBIT,2,1,-199.47,128.69,Late delivery,1,18,Men's Footwear,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,4,Apparel,41.15262985,-73.94875336,Europe,Madrid,España,426,1.3,0.01,129.99,-1.55,1,129.99,128.69,-199.47,Southern Europe,Madrid,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,Men,1,Delayed
DEBIT,6,2,5.7,56.99,Late delivery,1,17,Cleats,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,4,Apparel,41.15262985,-73.94875336,Pacific Asia,Al Hillah,Irak,426,3,0.05,59.99,0.1,1,59.99,56.99,5.7,West Asia,Babilonia,Complete,Perfect Fitness Perfect Rip Deck,59.99,Second Class,Unisex/Other,4,Delayed
DEBIT,6,2,-261.44,391.96,Late delivery,1,9,Cardio Equipment,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,3,Footwear,41.15262985,-73.94875336,Pacific Asia,Al Hillah,Irak,426,8,0.02,99.99,-0.67,4,399.96,391.96,-261.44,West Asia,Babilonia,Complete,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,Men,4,Delayed
DEBIT,6,2,-28.35,173.96,Late delivery,1,29,Shop By Sport,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,5,Golf,41.15262985,-73.94875336,Pacific Asia,Al Hillah,Irak,426,25.99,0.13,39.99,-0.16,5,199.95,173.96,-28.35,West Asia,Babilonia,Complete,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,Women,4,Delayed
DEBIT,2,4,17.47,109.19,Advance shipping,0,18,Men's Footwear,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,4,Apparel,41.15262985,-73.94875336,Europe,Paris,Francia,426,20.8,0.16,129.99,0.16,1,129.99,109.19,17.47,Western Europe,Isla de Francia,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,-2,Early
DEBIT,2,4,116.16,351.99,Advance shipping,0,38,Kids' Golf Clubs,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,6,Outdoors,41.15262985,-73.94875336,Europe,Paris,Francia,426,48,0.12,399.99,0.33,1,399.99,351.99,116.16,Western Europe,Isla de Francia,Complete,Garmin Forerunner 910XT GPS Watch,399.99,Standard Class,Unisex/Other,-2,Early
DEBIT,2,4,41.76,130.5,Advance shipping,0,24,Women's Apparel,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,5,Golf,41.15262985,-73.94875336,Europe,Paris,Francia,426,19.5,0.13,50,0.32,3,150,130.5,41.76,Western Europe,Isla de Francia,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-2,Early
DEBIT,2,4,48,160,Advance shipping,0,24,Women's Apparel,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,5,Golf,41.15262985,-73.94875336,Europe,Paris,Francia,426,40,0.2,50,0.3,4,200,160,48,Western Europe,Isla de Francia,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-2,Early
PAYMENT,4,4,20.36,113.09,Shipping on time,0,18,Men's Footwear,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,4,Apparel,41.15262985,-73.94875336,LATAM,Ciudad del Carmen,México,426,16.9,0.13,129.99,0.18,1,129.99,113.09,20.36,Central America,Campeche,Pending_Payment,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,0,On-Time
PAYMENT,4,4,10.79,41.5,Shipping on time,0,24,Women's Apparel,Endicott,USA,426,Susan Smith,Home Office,NY,57 High Villas,13760,5,Golf,41.15262985,-73.94875336,LATAM,Ciudad del Carmen,México,426,8.5,0.17,50,0.26,1,50,41.5,10.79,Central America,Campeche,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
DEBIT,2,1,48.72,168,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,5,Golf,18.22758865,-66.04354096,Europe,Piatra-Neamt,Rumania,427,32,0.16,50,0.29,4,200,168,48.72,Eastern Europe,Neamt,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,Men,1,Delayed
DEBIT,2,1,120.04,260.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,4,Apparel,18.22758865,-66.04354096,Europe,Piatra-Neamt,Rumania,427,38.99,0.13,59.99,0.46,5,299.95,260.96,120.04,Eastern Europe,Neamt,Complete,Perfect Fitness Perfect Rip Deck,59.99,First Class,Unisex/Other,1,Delayed
DEBIT,2,1,76.49,254.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,4,Apparel,18.22758865,-66.04354096,Europe,Piatra-Neamt,Rumania,427,44.99,0.15,59.99,0.3,5,299.95,254.96,76.49,Eastern Europe,Neamt,Complete,Perfect Fitness Perfect Rip Deck,59.99,First Class,Unisex/Other,1,Delayed
DEBIT,4,4,98.39,239.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Pacific Asia,Brisbane,Australia,427,60,0.2,299.98,0.41,1,299.98,239.98,98.39,Oceania,Queensland,Complete,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,Women,0,On-Time
DEBIT,4,4,-45,224.99,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Pacific Asia,Brisbane,Australia,427,75,0.25,299.98,-0.2,1,299.98,224.99,-45,Oceania,Queensland,Complete,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,Women,0,On-Time
DEBIT,2,1,83.16,197.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Europe,Piatra-Neamt,Rumania,427,2,0.01,199.99,0.42,1,199.99,197.99,83.16,Eastern Europe,Neamt,Complete,Pelican Sunstream 100 Kayak,199.99,First Class,Unisex/Other,1,Delayed
PAYMENT,6,4,40.54,122.84,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,4,Apparel,18.22758865,-66.04354096,Pacific Asia,Jaipur,India,427,7.15,0.06,129.99,0.33,1,129.99,122.84,40.54,South Asia,Rajastán,Pending_Payment,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,2,Delayed
PAYMENT,6,4,14.61,165.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Pacific Asia,Jaipur,India,427,34,0.17,199.99,0.09,1,199.99,165.99,14.61,South Asia,Rajastán,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,2,Delayed
DEBIT,4,4,-71.97,179.93,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Pacific Asia,Brisbane,Australia,427,19.99,0.1,49.98,-0.4,4,199.92,179.93,-71.97,Oceania,Queensland,Complete,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,0,On-Time
PAYMENT,6,4,18.85,81.97,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Pacific Asia,Jaipur,India,427,17.99,0.18,49.98,0.23,2,99.96,81.97,18.85,South Asia,Rajastán,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,2,Delayed
PAYMENT,6,4,65.07,185.93,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Pacific Asia,Jaipur,India,427,13.99,0.07,49.98,0.35,4,199.92,185.93,65.07,South Asia,Rajastán,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,2,Delayed
DEBIT,2,1,-5.15,395.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,427,Paul Brown,Corporate,PR,9167 Lost End,725,7,Fan Shop,18.22758865,-66.04354096,Europe,Piatra-Neamt,Rumania,427,4,0.01,399.98,-0.01,1,399.98,395.98,-5.15,Eastern Europe,Neamt,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,Men,1,Delayed
CASH,5,4,31.67,158.37,Late delivery,1,17,Cleats,Spring Valley,USA,428,Andrew Smith,Consumer,CA,7016 Grand Link,91977,4,Apparel,33.01686478,-117.9625473,Pacific Asia,Karagandá,Kazajistán,428,21.6,0.12,59.99,0.2,3,179.97,158.37,31.67,Central Asia,Karagandá,Closed,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,1,Delayed
CASH,3,4,50.66,174.68,Advance shipping,0,37,Electronics,Spring Valley,USA,428,Andrew Smith,Consumer,CA,7016 Grand Link,91977,6,Outdoors,33.01686478,-117.9625473,LATAM,San Fernando del Valle de Catamarca,Argentina,428,17.28,0.09,47.99,0.29,4,191.96,174.68,50.66,South America,Catamarca,Closed,Titleist Pro V1x Golf Balls,47.99,Standard Class,Unisex/Other,-1,Early
