Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer_name,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
DEBIT,2,2,-214.97,122.84,Shipping on time,0,18,Men's Footwear,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,4,Apparel,39.28894043,-76.60325623,USCA,Winnipeg,Canada,57,7.15,0.06,129.99,-1.75,1,129.99,122.84,-214.97,Canada,Manitoba,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,2,2,28.81,254.97,Shipping on time,0,9,Cardio Equipment,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,3,Footwear,39.28894043,-76.60325623,USCA,Philadelphia,Estados Unidos,57,45,0.15,99.99,0.11,3,299.97,254.97,28.81,East of USA,Pensilvania,Complete,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class
PAYMENT,2,4,-457.58,175.99,Advance shipping,0,48,Water Sports,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,7,Fan Shop,39.28894043,-76.60325623,USCA,Springfield,Estados Unidos,57,24,0.12,199.99,-2.6,1,199.99,175.99,-457.58,US Center ,Misuri,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,6,4,12.19,107.89,Late delivery,1,18,Men's Footwear,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,4,Apparel,39.28894043,-76.60325623,Africa,Cape Town,SudAfrica,57,22.1,0.17,129.99,0.11,1,129.99,107.89,12.19,Southern Africa,Cabo Occidental,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,3,4,-48.95,57.59,Advance shipping,0,17,Cleats,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,4,Apparel,39.28894043,-76.60325623,Europe,Toulouse,Francia,57,2.4,0.04,59.99,-0.85,1,59.99,57.59,-48.95,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,On_Hold,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,4,2.58,41,Advance shipping,0,24,Women's Apparel,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,5,Golf,39.28894043,-76.60325623,USCA,Springfield,Estados Unidos,57,9,0.18,50,0.06,1,50,41,2.58,US Center ,Misuri,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
PAYMENT,2,4,-39.04,272.98,Advance shipping,0,43,Camping & Hiking,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,7,Fan Shop,39.28894043,-76.60325623,USCA,Springfield,Estados Unidos,57,27,0.09,299.98,-0.14,1,299.98,272.98,-39.04,US Center ,Misuri,Pending_Payment,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,6,4,54.07,159.98,Late delivery,1,9,Cardio Equipment,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,3,Footwear,39.28894043,-76.60325623,Africa,Cape Town,SudAfrica,57,40,0.2,99.99,0.34,2,199.98,159.98,54.07,Southern Africa,Cabo Occidental,Complete,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,6,4,31.24,111.58,Late delivery,1,17,Cleats,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,4,Apparel,39.28894043,-76.60325623,Africa,Cape Town,SudAfrica,57,8.4,0.07,59.99,0.28,2,119.98,111.58,31.24,Southern Africa,Cabo Occidental,Complete,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,4,10.56,105.58,Advance shipping,0,17,Cleats,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,4,Apparel,39.28894043,-76.60325623,USCA,Springfield,Estados Unidos,57,14.4,0.12,59.99,0.1,2,119.98,105.58,10.56,US Center ,Misuri,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,6,4,23.74,237.41,Late delivery,1,46,Indoor/Outdoor Games,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,7,Fan Shop,39.28894043,-76.60325623,Africa,Cape Town,SudAfrica,57,12.5,0.05,49.98,0.1,5,249.9,237.41,23.74,Southern Africa,Cabo Occidental,Complete,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,6,4,62.39,239.96,Late delivery,1,17,Cleats,Baltimore,USA,57,Mary Smith,Consumer,MD,57 High Villas,21229,4,Apparel,39.28894043,-76.60325623,Africa,Cape Town,SudAfrica,57,59.99,0.2,59.99,0.26,5,299.95,239.96,62.39,Southern Africa,Cabo Occidental,Complete,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,3,4,13.86,49.5,Shipping canceled,0,7,Hockey,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,2,Fitness,18.22563362,-66.04745483,LATAM,Curitiba,Brasil,58,16.5,0.25,22,0.28,3,66,49.5,13.86,South America,Paraná,Suspected_Fraud,Nike Dri-FIT Crew Sock 6 Pack,22,Standard Class
DEBIT,6,2,-318.48,127.39,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,LATAM,Santo Domingo,República Dominicana,58,2.6,0.02,129.99,-2.5,1,129.99,127.39,-318.48,Caribbean,Santo Domingo,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,6,2,82.64,284.95,Late delivery,1,17,Cleats,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,LATAM,Santo Domingo,República Dominicana,58,15,0.05,59.99,0.29,5,299.95,284.95,82.64,Caribbean,Santo Domingo,Complete,Perfect Fitness Perfect Rip Deck,59.99,Second Class
CASH,2,4,-285.59,167.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,Europe,Massy,Francia,58,32,0.16,199.99,-1.7,1,199.99,167.99,-285.59,Western Europe,Isla de Francia,Closed,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,6,2,-113.84,197.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,LATAM,Santo Domingo,República Dominicana,58,2,0.01,199.99,-0.58,1,199.99,197.99,-113.84,Caribbean,Santo Domingo,Complete,Pelican Sunstream 100 Kayak,199.99,Second Class
CASH,2,4,-75.97,47.48,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,Europe,Massy,Francia,58,2.5,0.05,49.98,-1.6,1,49.98,47.48,-75.97,Western Europe,Isla de Francia,Closed,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,6,2,-47.58,199.92,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,LATAM,Santo Domingo,República Dominicana,58,49.98,0.2,49.98,-0.24,5,249.9,199.92,-47.58,Caribbean,Santo Domingo,Complete,O'Brien Men's Neoprene Life Vest,49.98,Second Class
TRANSFER,3,4,50.94,181.93,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,LATAM,Curitiba,Brasil,58,17.99,0.09,49.98,0.28,4,199.92,181.93,50.94,South America,Paraná,Suspected_Fraud,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,3,2,31.5,251.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,USCA,New York City,Estados Unidos,58,48,0.16,299.98,0.13,1,299.98,251.98,31.5,East of USA,Nueva York,Pending_Payment,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
PAYMENT,3,2,47.25,472.45,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,3,Footwear,18.22563362,-66.04745483,USCA,New York City,Estados Unidos,58,27.5,0.06,99.99,0.1,5,499.95,472.45,47.25,East of USA,Nueva York,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class
PAYMENT,3,4,26.66,242.4,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,Pacific Asia,Manila,Filipinas,58,7.5,0.03,49.98,0.11,5,249.9,242.4,26.66,Southeast Asia,Capital Nacional,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,3,2,107.51,383.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,USCA,New York City,Estados Unidos,58,16,0.04,399.98,0.28,1,399.98,383.98,107.51,East of USA,Nueva York,Pending_Payment,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
PAYMENT,3,2,167.19,379.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,USCA,New York City,Estados Unidos,58,20,0.05,399.98,0.44,1,399.98,379.98,167.19,East of USA,Nueva York,Pending_Payment,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
PAYMENT,3,4,67.89,387.96,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,3,Footwear,18.22563362,-66.04745483,Pacific Asia,Manila,Filipinas,58,12,0.03,99.99,0.18,4,399.96,387.96,67.89,Southeast Asia,Capital Nacional,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,3,4,64.72,223.16,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,Pacific Asia,Manila,Filipinas,58,16.8,0.07,59.99,0.29,4,239.96,223.16,64.72,Southeast Asia,Capital Nacional,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,3,4,-29.29,464.95,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,3,Footwear,18.22563362,-66.04745483,Pacific Asia,Manila,Filipinas,58,35,0.07,99.99,-0.06,5,499.95,464.95,-29.29,Southeast Asia,Capital Nacional,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,3,4,17,339.98,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,LATAM,Curitiba,Brasil,58,60,0.15,399.98,0.05,1,399.98,339.98,17,South America,Paraná,Suspected_Fraud,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,4,4,-84.62,120.89,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,Pacific Asia,Huainan,China,58,9.1,0.07,129.99,-0.7,1,129.99,120.89,-84.62,Eastern Asia,Anhui,Pending,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,4,4,30,299.99,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,Pacific Asia,Huainan,China,58,100,0.25,399.98,0.1,1,399.98,299.99,30,Eastern Asia,Anhui,Pending,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,2,4,23.15,47.25,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,5,Golf,18.22563362,-66.04745483,USCA,Chicago,Estados Unidos,58,2.75,0.06,50,0.49,1,50,47.25,23.15,US Center ,Illinois,Pending,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,4,6.56,82,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,5,Golf,18.22563362,-66.04745483,Europe,Celle,Alemania,58,18,0.18,50,0.08,2,100,82,6.56,Western Europe,Baja Sajonia,Processing,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,3,4,29.58,101.98,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,LATAM,Curitiba,Brasil,58,18,0.15,59.99,0.29,2,119.98,101.98,29.58,South America,Paraná,Suspected_Fraud,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,4,8.73,218.36,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,USCA,Chicago,Estados Unidos,58,21.6,0.09,59.99,0.04,4,239.96,218.36,8.73,US Center ,Illinois,Pending,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
CASH,2,4,-352.74,235.16,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,4,Apparel,18.22563362,-66.04745483,Europe,Massy,Francia,58,4.8,0.02,59.99,-1.5,4,239.96,235.16,-352.74,Western Europe,Isla de Francia,Closed,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,4,16.37,45.48,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362,-66.04745483,Europe,Celle,Alemania,58,4.5,0.09,49.98,0.36,1,49.98,45.48,16.37,Western Europe,Baja Sajonia,Processing,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,2,4,131.99,399.96,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,58,Michael Edwards,Consumer,PR,4770 Blue Pines,725,3,Footwear,18.22563362,-66.04745483,Europe,Celle,Alemania,58,99.99,0.2,99.99,0.33,5,499.95,399.96,131.99,Western Europe,Baja Sajonia,Processing,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,6,2,14.62,116.99,Late delivery,1,18,Men's Footwear,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,4,Apparel,37.38236237,-122.0837021,Pacific Asia,Al Hillah,Irak,59,13,0.1,129.99,0.13,1,129.99,116.99,14.62,West Asia,Babilonia,Pending_Payment,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
PAYMENT,6,4,30.4,189.99,Late delivery,1,48,Water Sports,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,7,Fan Shop,37.38236237,-122.0837021,Pacific Asia,Tel Aviv,Israel,59,10,0.05,199.99,0.16,1,199.99,189.99,30.4,West Asia,Tel Aviv,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,2,1,71.34,173.99,Late delivery,1,48,Water Sports,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,7,Fan Shop,37.38236237,-122.0837021,Africa,Kisangani,República Democrática del Congo,59,26,0.13,199.99,0.41,1,199.99,173.99,71.34,Central Africa,Provincia Oriental,Pending,Pelican Sunstream 100 Kayak,199.99,First Class
DEBIT,6,4,38.37,106.59,Late delivery,1,18,Men's Footwear,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,4,Apparel,37.38236237,-122.0837021,Pacific Asia,Bagdad,Irak,59,23.4,0.18,129.99,0.36,1,129.99,106.59,38.37,West Asia,Bagdad,Complete,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,5,4,22.41,82.99,Late delivery,1,9,Cardio Equipment,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,3,Footwear,37.38236237,-122.0837021,USCA,Philadelphia,Estados Unidos,59,17,0.17,99.99,0.27,1,99.99,82.99,22.41,East of USA,Pensilvania,Complete,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,2,1,53.98,199.92,Late delivery,1,46,Indoor/Outdoor Games,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,7,Fan Shop,37.38236237,-122.0837021,Africa,Kisangani,República Democrática del Congo,59,0,0,49.98,0.27,4,199.92,199.92,53.98,Central Africa,Provincia Oriental,Pending,O'Brien Men's Neoprene Life Vest,49.98,First Class
TRANSFER,2,1,67.69,218.36,Late delivery,1,17,Cleats,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,4,Apparel,37.38236237,-122.0837021,Africa,Kisangani,República Democrática del Congo,59,21.6,0.09,59.99,0.31,4,239.96,218.36,67.69,Central Africa,Provincia Oriental,Pending,Perfect Fitness Perfect Rip Deck,59.99,First Class
TRANSFER,2,1,46.25,98.4,Late delivery,1,29,Shop By Sport,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,5,Golf,37.38236237,-122.0837021,Africa,Kisangani,República Democrática del Congo,59,21.6,0.18,30,0.47,4,120,98.4,46.25,Central Africa,Provincia Oriental,Pending,Columbia Men's PFG Anchor Tough T-Shirt,30,First Class
DEBIT,3,4,-8.6,136.45,Advance shipping,0,46,Indoor/Outdoor Games,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,7,Fan Shop,37.38236237,-122.0837021,Pacific Asia,Singapur,Singapur,59,13.49,0.09,49.98,-0.06,3,149.94,136.45,-8.6,Southeast Asia,Singapur,Complete,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,2,1,-63.89,391.98,Late delivery,1,45,Fishing,Sunnyvale,USA,59,Douglas James,Consumer,CA,2306 Green Lane,94086,7,Fan Shop,37.38236237,-122.0837021,Africa,Kisangani,República Democrática del Congo,59,8,0.02,399.98,-0.16,1,399.98,391.98,-63.89,Central Africa,Provincia Oriental,Pending,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
DEBIT,6,4,8.55,45,Late delivery,1,24,Women's Apparel,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,5,Golf,37.77796936,-121.9719162,Europe,Murcia,España,60,5,0.1,50,0.19,1,50,45,8.55,Southern Europe,Murcia,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,1,46.18,167.93,Late delivery,1,46,Indoor/Outdoor Games,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,7,Fan Shop,37.77796936,-121.9719162,Africa,Chitungwiza,Zimbabue,60,31.99,0.16,49.98,0.28,4,199.92,167.93,46.18,East Africa,Harare,Processing,O'Brien Men's Neoprene Life Vest,49.98,First Class
TRANSFER,3,4,120,244.9,Advance shipping,0,46,Indoor/Outdoor Games,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,7,Fan Shop,37.77796936,-121.9719162,LATAM,Santa Ana,El Salvador,60,5,0.02,49.98,0.49,5,249.9,244.9,120,Central America,Santa Ana,Processing,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,3,4,0,48.48,Advance shipping,0,46,Indoor/Outdoor Games,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,7,Fan Shop,37.77796936,-121.9719162,LATAM,Santa Ana,El Salvador,60,1.5,0.03,49.98,0,1,49.98,48.48,0,Central America,Santa Ana,Processing,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,6,4,74.35,212.42,Late delivery,1,46,Indoor/Outdoor Games,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,7,Fan Shop,37.77796936,-121.9719162,Europe,Murcia,España,60,37.49,0.15,49.98,0.35,5,249.9,212.42,74.35,Southern Europe,Murcia,Complete,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,6,4,35.92,98.96,Late delivery,1,40,Accessories,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,6,Outdoors,37.77796936,-121.9719162,Europe,Murcia,España,60,1,0.01,24.99,0.36,4,99.96,98.96,35.92,Southern Europe,Murcia,Complete,Team Golf San Francisco Giants Putter Grip,24.99,Standard Class
TRANSFER,2,1,38.66,114.39,Late delivery,1,18,Men's Footwear,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,4,Apparel,37.77796936,-121.9719162,Africa,Chitungwiza,Zimbabue,60,15.6,0.12,129.99,0.34,1,129.99,114.39,38.66,East Africa,Harare,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
TRANSFER,2,1,18.43,113.09,Late delivery,1,18,Men's Footwear,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,4,Apparel,37.77796936,-121.9719162,Africa,Chitungwiza,Zimbabue,60,16.9,0.13,129.99,0.16,1,129.99,113.09,18.43,East Africa,Harare,Processing,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
TRANSFER,3,4,17.4,173.98,Advance shipping,0,9,Cardio Equipment,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,3,Footwear,37.77796936,-121.9719162,LATAM,Santa Ana,El Salvador,60,26,0.13,99.99,0.1,2,199.98,173.98,17.4,Central America,Santa Ana,Processing,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,3,4,159.69,472.45,Advance shipping,0,9,Cardio Equipment,Webster,USA,60,Mary Gutierrez,Home Office,NY,8632 Bright Route,14580,3,Footwear,37.77796936,-121.9719162,LATAM,Santa Ana,El Salvador,60,27.5,0.06,99.99,0.34,5,499.95,472.45,159.69,Central America,Santa Ana,Processing,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,2,1,31.95,67.98,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,5,Golf,18.1464901,-66.54896545,USCA,Johnson City,Estados Unidos,61,12,0.15,39.99,0.47,2,79.98,67.98,31.95,South of  USA ,Tennessee,Pending,TYR Boys' Team Digi Jammer,39.99,First Class
TRANSFER,2,1,-62.9,85,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,5,Golf,18.1464901,-66.54896545,USCA,Johnson City,Estados Unidos,61,15,0.15,50,-0.74,2,100,85,-62.9,South of  USA ,Tennessee,Pending,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
TRANSFER,2,1,136.11,374.96,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,3,Footwear,18.1464901,-66.54896545,USCA,Johnson City,Estados Unidos,61,124.99,0.25,99.99,0.36,5,499.95,374.96,136.11,South of  USA ,Tennessee,Pending,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
TRANSFER,2,1,28.13,248.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,4,Apparel,18.1464901,-66.54896545,USCA,Johnson City,Estados Unidos,61,50.99,0.17,59.99,0.11,5,299.95,248.96,28.13,South of  USA ,Tennessee,Pending,Perfect Fitness Perfect Rip Deck,59.99,First Class
TRANSFER,3,2,20.04,74.22,Late delivery,1,40,Accessories,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,6,Outdoors,18.1464901,-66.54896545,Pacific Asia,Dubbo,Australia,61,0.75,0.01,24.99,0.27,3,74.97,74.22,20.04,Oceania,Nueva Gales del Sur,Processing,Team Golf St. Louis Cardinals Putter Grip,24.99,Second Class
TRANSFER,3,2,86,199.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,7,Fan Shop,18.1464901,-66.54896545,Pacific Asia,Dubbo,Australia,61,0,0,199.99,0.43,1,199.99,199.99,86,Oceania,Nueva Gales del Sur,Processing,Pelican Sunstream 100 Kayak,199.99,Second Class
DEBIT,6,4,36.9,109.18,Late delivery,1,17,Cleats,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,4,Apparel,18.1464901,-66.54896545,LATAM,Caucaia,Brasil,61,10.8,0.09,59.99,0.34,2,119.98,109.18,36.9,South America,Ceará,Complete,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,6,4,84.59,179.97,Late delivery,1,17,Cleats,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,4,Apparel,18.1464901,-66.54896545,LATAM,Caucaia,Brasil,61,0,0,59.99,0.47,3,179.97,179.97,84.59,South America,Ceará,Complete,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,6,4,58.19,155.16,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,61,Margaret Summers,Home Office,PR,8963 Hidden Panda Meadow,725,5,Golf,18.1464901,-66.54896545,LATAM,Caucaia,Brasil,61,4.8,0.03,39.99,0.38,4,159.96,155.16,58.19,South America,Ceará,Complete,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
